,Model,Activity,Age,Weight_kg,Height_m,Muscle_Name,Value
2363,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib8Ract,26.44337350
2364,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib9Ract,27.75883395
2365,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib10Ract,25.94460463
2366,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib1Lact,10.63680245
2367,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib2Lact,-44.02699521
2368,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib3Lact,-3.58306848
2369,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib4Lact,9.95873081
2370,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib5Lact,27.47437620
2371,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib6Lact,4.64861958
2372,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib7Lact,6.25263287
2373,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib8Lact,33.85683407
2374,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib9Lact,40.44311164
2375,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rib10Lact,35.68307899
2376,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_R_RightHandForce_Fx,0.00000000
2377,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_R_RightHandForce_Fy,-49.05000000
2378,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_R_RightHandForce_Fz,0.00000000
2379,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_R_RightHandForce_px,-0.30724164
2380,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_R_RightHandForce_py,0.21976213
2381,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_R_RightHandForce_pz,-0.20149137
2382,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_L_LeftHandForce_Fx,0.00000000
2383,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_L_LeftHandForce_Fy,-49.05000000
2384,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_L_LeftHandForce_Fz,0.00000000
2385,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_L_LeftHandForce_px,-0.30678696
2386,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_L_LeftHandForce_py,0.22283707
2387,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,hand_L_LeftHandForce_pz,0.16584425
2388,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_L_RightScapForce_Fx,0.00000000
2389,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_L_RightScapForce_Fy,0.00000000
2390,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_L_RightScapForce_Fz,0.00000000
2391,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_L_RightScapForce_px,0.04085925
2392,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_L_RightScapForce_py,-0.51860558
2393,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_L_RightScapForce_pz,0.12845915
2394,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_R_LeftScapForce_Fx,0.00000000
2395,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_R_LeftScapForce_Fy,0.00000000
2396,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_R_LeftScapForce_Fz,0.00000000
2397,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_R_LeftScapForce_px,0.04384222
2398,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_R_LeftScapForce_py,-0.51860558
2399,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"15° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,scapula_R_LeftScapForce_pz,-0.16255330
2400,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,time,0.00000000
2401,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L1_VB_r,2.44430544
2402,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L1_TP_r,0.70642275
2403,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L1_L2_IVD_r,1.49116656
2404,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L2_TP_r,2.62508042
2405,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L2_L3_IVD_r,1.62928237
2406,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L3_TP_r,1.38273283
2407,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L3_L4_IVD_r,0.56753054
2408,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L4_TP_r,2.52037999
2409,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L4_L5_IVD_r,0.90051706
2410,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L5_TP_r,1.97181790
2411,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L5_VB_r,2.46570477
2412,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L1_VB_l,2.45859144
2413,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L1_TP_l,0.71191822
2414,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L1_L2_IVD_l,1.50259915
2415,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L2_TP_l,2.64148263
2416,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L2_L3_IVD_l,1.64949375
2417,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L3_TP_l,1.39516614
2418,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L3_L4_IVD_l,0.57379405
2419,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L4_TP_l,2.53963769
2420,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L4_L5_IVD_l,0.90599530
2421,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L5_TP_l,11.95423910
2422,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,Ps_L5_VB_l,2.49338131
2423,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rect_abd_l,10.91102822
2424,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,rect_abd_r,10.91348966
2425,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L1_r,1.86079002
2426,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L2_r,3.49405100
2427,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L3_r,3.84700548
2428,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L4_r,6.49716331
2429,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L1_l,1.89577831
2430,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L2_l,3.56290261
2431,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L3_l,3.84592839
2432,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_L4_l,8.51354149
2433,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R5_r,0.74458403
2434,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R6_r,0.96380772
2435,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R7_r,1.16619744
2436,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R8_r,1.04101402
2437,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R9_r,1.26611538
2438,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R10_r,2.42426214
2439,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R11_r,2.86900718
2440,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R12_r,2.40587624
2441,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R5_l,3.68195996
2442,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R6_l,1.82071839
2443,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R7_l,1.17928499
2444,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R8_l,1.05095079
2445,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R9_l,1.26865441
2446,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R10_l,2.42208107
2447,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R11_l,2.87636033
2448,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,IL_R12_l,2.38688596
2449,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T1_r,33.89672064
2450,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T2_r,46.37439036
2451,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T3_r,19.85769208
2452,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T4_r,0.82171258
2453,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T5_r,0.77312279
2454,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T6_r,1.11613315
2455,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T7_r,1.00226505
2456,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T8_r,1.52200212
2457,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T9_r,1.76696401
2458,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T10_r,1.43485684
2459,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T11_r,1.63971698
2460,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T12_r,1.50397566
2461,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R4_r,0.72747114
2462,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R5_r,0.75668552
2463,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R6_r,1.07791288
2464,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R7_r,1.01096134
2465,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R8_r,1.65203697
2466,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R9_r,1.41866121
2467,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R10_r,1.44993508
2468,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R11_r,1.57008993
2469,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R12_r,1.38633228
2470,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T1_l,35.70950660
2471,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T2_l,42.40118809
2472,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T3_l,26.12411326
2473,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T4_l,0.82902177
2474,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T5_l,0.77999759
2475,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T6_l,1.14089851
2476,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T7_l,1.01860175
2477,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T8_l,1.53606545
2478,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T9_l,1.78990208
2479,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T10_l,1.45363967
2480,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T11_l,1.65524238
2481,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_T12_l,1.50397566
2482,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R4_l,0.89601336
2483,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R5_l,0.90694859
2484,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R6_l,1.09909201
2485,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R7_l,1.03050453
2486,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R8_l,1.68652580
2487,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R9_l,1.44836090
2488,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R10_l,1.47563327
2489,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R11_l,1.61376816
2490,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpT_R12_l,1.43950023
2491,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L5_r,103.91885539
2492,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L4_r,25.13644332
2493,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L3_r,2.24220312
2494,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L2_r,2.08994472
2495,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L1_r,1.72067261
2496,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L5_l,97.90724220
2497,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L4_l,21.82924425
2498,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L3_l,2.26074074
2499,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L2_l,2.10197989
2500,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,LTpL_L1_l,1.73280316
2501,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_1-L3_r,0.84947791
2502,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_2-L4_r,2.31221431
2503,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_2-L3_r,0.65908243
2504,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_2-L2_r,0.39434639
2505,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_3-L1_r,1.10539916
2506,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_3-L2_r,0.60924988
2507,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_3-L3_r,1.08383986
2508,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_1-L3_l,1.34741084
2509,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_2-L4_l,2.55287897
2510,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_2-L3_l,1.08782350
2511,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_2-L2_l,0.38840578
2512,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_3-L1_l,1.07174545
2513,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_3-L2_l,0.59011427
2514,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_post_I_3-L3_l,4.26848299
2515,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_mid_L3-12_3_r,0.61751118
2516,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_mid_L3-12_2_r,0.90767849
2517,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_mid_L3-12_1_r,1.49334962
2518,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_mid_L2-12_1_r,2.19986781
2519,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,"30° trunk axial twist, 5 kg in each hand",44.5,73.30907826,1.686772846,QL_mid_L4-12_3_r,0.74786563
