sex,age_group,model_file,thoracic1_x_norm,thoracic1_y_norm,thoracic1_z_norm,thoracic2_x_norm,thoracic2_y_norm,thoracic2_z_norm,thoracic3_x_norm,thoracic3_y_norm,thoracic3_z_norm,thoracic4_x_norm,thoracic4_y_norm,thoracic4_z_norm,thoracic5_x_norm,thoracic5_y_norm,thoracic5_z_norm,thoracic6_x_norm,thoracic6_y_norm,thoracic6_z_norm,thoracic7_x_norm,thoracic7_y_norm,thoracic7_z_norm,thoracic8_x_norm,thoracic8_y_norm,thoracic8_z_norm,thoracic9_x_norm,thoracic9_y_norm,thoracic9_z_norm,thoracic10_x_norm,thoracic10_y_norm,thoracic10_z_norm,thoracic11_x_norm,thoracic11_y_norm,thoracic11_z_norm,thoracic12_x_norm,thoracic12_y_norm,thoracic12_z_norm,lumbar1_x_norm,lumbar1_y_norm,lumbar1_z_norm,lumbar2_x_norm,lumbar2_y_norm,lumbar2_z_norm,lumbar3_x_norm,lumbar3_y_norm,lumbar3_z_norm,lumbar4_x_norm,lumbar4_y_norm,lumbar4_z_norm,lumbar5_x_norm,lumbar5_y_norm,lumbar5_z_norm
Female,Age6069,431_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017305,0.960428,0.0,-0.033969,0.916139,0.0,-0.048884,0.866173,0.0,-0.066103,0.819401,0.0,-0.059133,0.768084,0.0,-0.057415,0.71267,0.0,-0.046142,0.655912,0.0,-0.032369,0.597326,0.0,-0.01626,0.53553,0.0,0.005218,0.468625,0.0,0.026003,0.397188,0.0,0.042145,0.319172,0.0,0.040062,0.236017,0.0,0.046531,0.153853,0.0,0.036302,0.076115,0.0,0.0,0.0,0.0
Female,Age6069,440_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.010652,0.957277,0.0,-0.019856,0.909919,0.0,-0.026336,0.857153,0.0,-0.028167,0.807124,0.0,-0.025805,0.754889,0.0,-0.021838,0.700874,0.0,-0.014383,0.646925,0.0,0.001023,0.591719,0.0,0.015023,0.533457,0.0,0.036341,0.472901,0.0,0.051594,0.404227,0.0,0.057472,0.323928,0.0,0.047558,0.239689,0.0,0.051819,0.155465,0.0,0.03917,0.076535,0.0,0.0,0.0,0.0
Female,Age6069,592_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.022191,0.961379,0.0,-0.044256,0.91785,0.0,-0.065165,0.868306,0.0,-0.072631,0.818708,0.0,-0.076251,0.76613,0.0,-0.076911,0.713367,0.0,-0.069843,0.660978,0.0,-0.053029,0.607931,0.0,-0.033331,0.550357,0.0,-0.008282,0.48637,0.0,0.016028,0.416562,0.0,0.037953,0.337827,0.0,0.040326,0.249013,0.0,0.047635,0.158776,0.0,0.037263,0.078582,0.0,0.0,0.0,0.0
Female,Age6069,593_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013395,0.95952,0.0,-0.025729,0.914462,0.0,-0.035824,0.863981,0.0,-0.038809,0.812675,0.0,-0.040311,0.759765,0.0,-0.036648,0.7043,0.0,-0.035946,0.648032,0.0,-0.035355,0.589317,0.0,-0.028478,0.528584,0.0,-0.016301,0.467298,0.0,0.005074,0.400336,0.0,0.019868,0.322445,0.0,0.0242,0.237952,0.0,0.036162,0.154512,0.0,0.030975,0.077277,0.0,0.0,0.0,0.0
Female,Age6069,652_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021716,0.959083,0.0,-0.04313,0.913069,0.0,-0.063131,0.86084,0.0,-0.080771,0.810235,0.0,-0.091937,0.757785,0.0,-0.106222,0.702307,0.0,-0.107121,0.648339,0.0,-0.105876,0.591381,0.0,-0.094679,0.527656,0.0,-0.062531,0.472408,0.0,-0.032894,0.40421,0.0,0.008429,0.333321,0.0,0.036835,0.253774,0.0,0.045881,0.166185,0.0,0.036939,0.082563,0.0,0.0,0.0,0.0
Female,Age6069,689_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012775,0.959006,0.0,-0.024406,0.913417,0.0,-0.033684,0.86241,0.0,-0.034375,0.816073,0.0,-0.032135,0.76483,0.0,-0.027672,0.712034,0.0,-0.023632,0.658372,0.0,-0.021982,0.599861,0.0,-0.013398,0.538224,0.0,-0.002966,0.472743,0.0,0.008513,0.401476,0.0,0.021404,0.324115,0.0,0.028086,0.239099,0.0,0.038815,0.155027,0.0,0.032392,0.077333,0.0,0.0,0.0,0.0
Female,Age6069,695_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017554,0.96088,0.0,-0.034519,0.917071,0.0,-0.049799,0.867608,0.0,-0.056251,0.816327,0.0,-0.059462,0.763103,0.0,-0.057025,0.707512,0.0,-0.053642,0.650883,0.0,-0.050786,0.591792,0.0,-0.044068,0.529844,0.0,-0.02913,0.464742,0.0,-0.010328,0.393487,0.0,0.006818,0.318328,0.0,0.02234,0.239199,0.0,0.035038,0.155688,0.0,0.030485,0.077975,0.0,0.0,0.0,0.0
Female,Age6069,712_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021618,0.961164,0.0,-0.043043,0.917434,0.0,-0.063235,0.867715,0.0,-0.079208,0.812381,0.0,-0.089081,0.756965,0.0,-0.093147,0.700248,0.0,-0.091359,0.646309,0.0,-0.084741,0.591597,0.0,-0.07272,0.52916,0.0,-0.054976,0.466858,0.0,-0.029725,0.397099,0.0,-0.0007,0.324884,0.0,0.023143,0.241175,0.0,0.035611,0.161537,0.0,0.031246,0.080964,0.0,0.0,0.0,0.0
Female,Age6069,723_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.014787,0.955735,0.0,-0.02843,0.906452,0.0,-0.039637,0.851228,0.0,-0.050262,0.804063,0.0,-0.05507,0.752101,0.0,-0.054126,0.700921,0.0,-0.048198,0.64806,0.0,-0.037364,0.592651,0.0,-0.03007,0.533101,0.0,-0.019499,0.470399,0.0,-0.00749,0.403359,0.0,0.006304,0.328679,0.0,0.024218,0.250647,0.0,0.037056,0.169697,0.0,0.032639,0.085083,0.0,0.0,0.0,0.0
Female,Age6069,728_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019523,0.960359,0.0,-0.038611,0.915868,0.0,-0.056175,0.865489,0.0,-0.065764,0.815085,0.0,-0.06809,0.763216,0.0,-0.059278,0.711071,0.0,-0.050348,0.659149,0.0,-0.042793,0.60171,0.0,-0.031365,0.535642,0.0,-0.018217,0.465272,0.0,-0.014207,0.386972,0.0,0.017146,0.316366,0.0,0.022951,0.237495,0.0,0.035117,0.160663,0.0,0.030919,0.080548,0.0,0.0,0.0,0.0
Female,Age6069,737_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.010463,0.957849,0.0,-0.019492,0.91113,0.0,-0.025827,0.859078,0.0,-0.026295,0.811197,0.0,-0.023299,0.761675,0.0,-0.02045,0.710143,0.0,-0.018501,0.657015,0.0,-0.017296,0.598441,0.0,-0.015813,0.536153,0.0,-0.010816,0.468901,0.0,-0.005497,0.394567,0.0,0.006248,0.321509,0.0,0.01562,0.243066,0.0,0.030948,0.158641,0.0,0.028599,0.079831,0.0,0.0,0.0,0.0
Female,Age6069,762_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.030618,0.963187,0.0,-0.062008,0.921153,0.0,-0.093283,0.872532,0.0,-0.113571,0.82458,0.0,-0.116332,0.773163,0.0,-0.113894,0.722036,0.0,-0.10282,0.674053,0.0,-0.081169,0.624428,0.0,-0.062846,0.562595,0.0,-0.04377,0.494979,0.0,-0.01997,0.423673,0.0,-0.002548,0.342869,0.0,0.013019,0.259303,0.0,0.030167,0.175629,0.0,0.029535,0.088705,0.0,0.0,0.0,0.0
Female,Age6069,767_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.011019,0.958448,0.0,-0.020692,0.912355,0.0,-0.027782,0.860941,0.0,-0.02705,0.810516,0.0,-0.021122,0.757617,0.0,-0.014487,0.705271,0.0,-0.00589,0.650876,0.0,-0.00141,0.591882,0.0,0.007701,0.529892,0.0,0.013621,0.463348,0.0,0.024147,0.392676,0.0,0.034645,0.323763,0.0,0.029485,0.236288,0.0,0.039509,0.15503,0.0,0.032753,0.077279,0.0,0.0,0.0,0.0
Female,Age6069,821_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017104,0.957532,0.0,-0.033383,0.910083,0.0,-0.047632,0.856673,0.0,-0.056195,0.807076,0.0,-0.057567,0.756376,0.0,-0.054298,0.705037,0.0,-0.05089,0.652735,0.0,-0.045801,0.596482,0.0,-0.036644,0.537402,0.0,-0.018978,0.473416,0.0,0.004224,0.403217,0.0,0.024807,0.3282,0.0,0.035637,0.245743,0.0,0.044468,0.164489,0.0,0.036071,0.081795,0.0,0.0,0.0,0.0
Female,Age6069,882_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.019959,0.958582,0.0,-0.039422,0.912122,0.0,-0.057244,0.85955,0.0,-0.072487,0.811488,0.0,-0.083829,0.762742,0.0,-0.086456,0.711163,0.0,-0.077313,0.658373,0.0,-0.062179,0.60539,0.0,-0.041576,0.550575,0.0,-0.017681,0.487557,0.0,0.004891,0.417997,0.0,0.026532,0.343106,0.0,0.032638,0.256535,0.0,0.043289,0.165543,0.0,0.035544,0.082437,0.0,0.0,0.0,0.0
Female,Age6069,903_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020738,0.959855,0.0,-0.041129,0.914744,0.0,-0.060075,0.863587,0.0,-0.072521,0.814346,0.0,-0.07691,0.761875,0.0,-0.068237,0.710919,0.0,-0.05673,0.65697,0.0,-0.047248,0.601343,0.0,-0.026598,0.541047,0.0,-0.00491,0.48079,0.0,0.017302,0.414082,0.0,0.033083,0.336486,0.0,0.031728,0.249376,0.0,0.042099,0.162806,0.0,0.034711,0.081108,0.0,0.0,0.0,0.0
Female,Age6069,906_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023191,0.964923,0.0,-0.046556,0.925214,0.0,-0.069188,0.879766,0.0,-0.082654,0.828274,0.0,-0.08621,0.77511,0.0,-0.077704,0.720857,0.0,-0.061621,0.66558,0.0,-0.043097,0.606082,0.0,-0.02424,0.546611,0.0,-0.003105,0.478776,0.0,0.015925,0.40631,0.0,0.032309,0.326717,0.0,0.0303,0.23977,0.0,0.040265,0.151233,0.0,0.032843,0.075252,0.0,0.0,0.0,0.0
Female,Age6069,971_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.025935,0.964163,0.0,-0.052257,0.923463,0.0,-0.078067,0.876699,0.0,-0.083426,0.827851,0.0,-0.083169,0.777549,0.0,-0.076723,0.724594,0.0,-0.06175,0.673334,0.0,-0.042683,0.620573,0.0,-0.024192,0.558752,0.0,-0.006257,0.492169,0.0,0.010837,0.419768,0.0,0.028879,0.339822,0.0,0.02739,0.251321,0.0,0.039402,0.15986,0.0,0.03308,0.079793,0.0,0.0,0.0,0.0
Female,Age7079,154_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.018023,0.960568,0.0,-0.035484,0.916386,0.0,-0.051282,0.866478,0.0,-0.061623,0.814705,0.0,-0.069641,0.762912,0.0,-0.063447,0.710419,0.0,-0.063455,0.649015,0.0,-0.058753,0.590606,0.0,-0.055447,0.527742,0.0,-0.047716,0.457385,0.0,-0.02753,0.385718,0.0,-0.008225,0.306823,0.0,0.024406,0.228678,0.0,0.035298,0.157459,0.0,0.03076,0.078875,0.0,0.0,0.0,0.0
Female,Age7079,158_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.022388,0.962789,0.0,-0.044751,0.920789,0.0,-0.066104,0.8729,0.0,-0.079317,0.820113,0.0,-0.089926,0.762018,0.0,-0.0824,0.704257,0.0,-0.073114,0.642343,0.0,-0.066804,0.576518,0.0,-0.055189,0.506934,0.0,-0.039366,0.44565,0.0,-0.016391,0.376895,0.0,0.010211,0.305653,0.0,0.028451,0.235016,0.0,0.038698,0.156923,0.0,0.032483,0.078327,0.0,0.0,0.0,0.0
Female,Age7079,201_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.013761,0.958723,0.0,-0.026448,0.912767,0.0,-0.036866,0.861275,0.0,-0.045429,0.810919,0.0,-0.053416,0.756918,0.0,-0.052242,0.701119,0.0,-0.04279,0.643393,0.0,-0.03945,0.581023,0.0,-0.02699,0.522212,0.0,-0.01448,0.457717,0.0,0.00089,0.388867,0.0,0.022012,0.312209,0.0,0.040894,0.234894,0.0,0.047084,0.154943,0.0,0.036673,0.076636,0.0,0.0,0.0,0.0
Female,Age7079,278_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021735,0.957962,0.0,-0.043107,0.91072,0.0,-0.062972,0.857142,0.0,-0.078163,0.797731,0.0,-0.079679,0.749537,0.0,-0.071519,0.699961,0.0,-0.058851,0.649843,0.0,-0.040774,0.59783,0.0,-0.021067,0.541476,0.0,0.002086,0.475636,0.0,0.017601,0.403356,0.0,0.032121,0.32687,0.0,0.040527,0.249091,0.0,0.048149,0.169426,0.0,0.038371,0.084063,0.0,0.0,0.0,0.0
Female,Age7079,341_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.019431,0.961697,0.0,-0.038494,0.918673,0.0,-0.056142,0.869914,0.0,-0.069096,0.819504,0.0,-0.073649,0.767028,0.0,-0.072061,0.712645,0.0,-0.068327,0.660776,0.0,-0.060215,0.605602,0.0,-0.051377,0.542299,0.0,-0.040024,0.473967,0.0,-0.026667,0.398569,0.0,-0.010184,0.318135,0.0,0.006997,0.238946,0.0,0.024814,0.157908,0.0,0.025356,0.079937,0.0,0.0,0.0,0.0
Female,Age7079,347_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012001,0.959593,0.0,-0.022815,0.914695,0.0,-0.031252,0.86451,0.0,-0.037451,0.810518,0.0,-0.042416,0.755189,0.0,-0.049902,0.701075,0.0,-0.051864,0.643836,0.0,-0.050078,0.586718,0.0,-0.036659,0.526994,0.0,-0.018877,0.464372,0.0,0.00952,0.398585,0.0,0.032679,0.323727,0.0,0.043458,0.237127,0.0,0.048538,0.149174,0.0,0.036972,0.073529,0.0,0.0,0.0,0.0
Female,Age7079,393_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01983,0.961723,0.0,-0.039332,0.918704,0.0,-0.057463,0.869917,0.0,-0.071342,0.815808,0.0,-0.076456,0.763476,0.0,-0.074533,0.708148,0.0,-0.066395,0.653501,0.0,-0.056244,0.59692,0.0,-0.037434,0.536059,0.0,-0.015693,0.472375,0.0,0.006714,0.400931,0.0,0.022678,0.32153,0.0,0.027489,0.239215,0.0,0.03843,0.155768,0.0,0.03225,0.077751,0.0,0.0,0.0,0.0
Female,Age7079,426_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.0186,0.963349,0.0,-0.036852,0.922181,0.0,-0.05375,0.875523,0.0,-0.062244,0.820976,0.0,-0.070223,0.767566,0.0,-0.07073,0.70957,0.0,-0.082069,0.652787,0.0,-0.086291,0.591653,0.0,-0.070902,0.527454,0.0,-0.054261,0.456335,0.0,-0.02779,0.380766,0.0,-0.005881,0.297696,0.0,0.043394,0.233059,0.0,0.048038,0.145225,0.0,0.036401,0.071521,0.0,0.0,0.0,0.0
Female,Age7079,450_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.017197,0.960588,0.0,-0.033752,0.916479,0.0,-0.048561,0.866718,0.0,-0.059449,0.814007,0.0,-0.066335,0.759701,0.0,-0.070064,0.704296,0.0,-0.070795,0.648161,0.0,-0.066381,0.58989,0.0,-0.047916,0.533049,0.0,-0.02329,0.474203,0.0,0.004757,0.408232,0.0,0.028724,0.333699,0.0,0.029567,0.245493,0.0,0.040291,0.154879,0.0,0.033146,0.077141,0.0,0.0,0.0,0.0
Female,Age7079,458_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01714,0.961631,0.0,-0.033692,0.918667,0.0,-0.048586,0.870163,0.0,-0.056027,0.820362,0.0,-0.054655,0.768886,0.0,-0.050333,0.715083,0.0,-0.045548,0.659219,0.0,-0.040042,0.602155,0.0,-0.030731,0.540673,0.0,-0.015961,0.475431,0.0,8e-05,0.402622,0.0,0.013542,0.32103,0.0,0.025177,0.231705,0.0,0.036256,0.152138,0.0,0.030836,0.076039,0.0,0.0,0.0,0.0
Female,Age7079,463_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012689,0.961753,0.0,-0.024381,0.919182,0.0,-0.033963,0.871482,0.0,-0.038183,0.820712,0.0,-0.035725,0.766334,0.0,-0.036977,0.710777,0.0,-0.033689,0.65377,0.0,-0.032092,0.592824,0.0,-0.021865,0.528506,0.0,-0.009369,0.459506,0.0,-0.000361,0.383963,0.0,0.018232,0.306932,0.0,0.027486,0.225809,0.0,0.037283,0.14526,0.0,0.030825,0.072389,0.0,0.0,0.0,0.0
Female,Age7079,475_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.02174,0.959418,0.0,-0.043199,0.91377,0.0,-0.063284,0.861938,0.0,-0.071618,0.807707,0.0,-0.077275,0.751291,0.0,-0.074316,0.696937,0.0,-0.070926,0.640194,0.0,-0.063899,0.57997,0.0,-0.053035,0.516942,0.0,-0.035912,0.451262,0.0,-0.016534,0.378263,0.0,0.010558,0.310626,0.0,0.030647,0.240628,0.0,0.040581,0.166465,0.0,0.034212,0.083129,0.0,0.0,0.0,0.0
Female,Age7079,484_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.016849,0.961242,0.0,-0.033062,0.917869,0.0,-0.047552,0.868945,0.0,-0.057528,0.815099,0.0,-0.061723,0.761741,0.0,-0.060303,0.707691,0.0,-0.053602,0.656814,0.0,-0.043798,0.600331,0.0,-0.027846,0.542926,0.0,-0.005409,0.479281,0.0,0.013699,0.406764,0.0,0.03457,0.327451,0.0,0.045254,0.239553,0.0,0.049792,0.149197,0.0,0.037623,0.073443,0.0,0.0,0.0,0.0
Female,Age7079,485_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021925,0.960807,0.0,-0.043668,0.916665,0.0,-0.064173,0.866472,0.0,-0.071272,0.814499,0.0,-0.079026,0.760303,0.0,-0.076618,0.702314,0.0,-0.072647,0.644055,0.0,-0.068693,0.582953,0.0,-0.062294,0.520894,0.0,-0.057509,0.453505,0.0,-0.042095,0.38298,0.0,-0.019183,0.311501,0.0,0.010761,0.241159,0.0,0.027004,0.164943,0.0,0.027051,0.083412,0.0,0.0,0.0,0.0
Female,Age7079,543_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.014799,0.957797,0.0,-0.028572,0.910774,0.0,-0.040098,0.858019,0.0,-0.042445,0.809245,0.0,-0.046379,0.758078,0.0,-0.037641,0.706872,0.0,-0.028266,0.653666,0.0,-0.01672,0.597729,0.0,-0.008862,0.538079,0.0,0.005725,0.474162,0.0,0.012985,0.398189,0.0,0.030513,0.329189,0.0,0.023035,0.247434,0.0,0.036162,0.162469,0.0,0.031603,0.081404,0.0,0.0,0.0,0.0
Female,Age7079,569_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.012876,0.955913,0.0,-0.024437,0.906936,0.0,-0.033378,0.852206,0.0,-0.034664,0.80346,0.0,-0.030977,0.755453,0.0,-0.023389,0.704988,0.0,-0.016046,0.653269,0.0,-0.008884,0.597581,0.0,0.000151,0.537179,0.0,0.009751,0.470044,0.0,0.019603,0.396469,0.0,0.030635,0.324372,0.0,0.027646,0.247216,0.0,0.039138,0.166398,0.0,0.033459,0.083206,0.0,0.0,0.0,0.0
Female,Age7079,615_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.017867,0.960259,0.0,-0.035138,0.915755,0.0,-0.0507,0.865501,0.0,-0.062102,0.812348,0.0,-0.059899,0.761512,0.0,-0.051977,0.705531,0.0,-0.041807,0.652048,0.0,-0.029619,0.594608,0.0,-0.016022,0.534021,0.0,-0.001815,0.467786,0.0,0.014081,0.393835,0.0,0.030494,0.313478,0.0,0.032526,0.23173,0.0,0.041205,0.156844,0.0,0.033773,0.078088,0.0,0.0,0.0,0.0
Female,Age7079,715_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.01577,0.960978,0.0,-0.030792,0.917381,0.0,-0.04395,0.868298,0.0,-0.051714,0.818234,0.0,-0.054697,0.766617,0.0,-0.049436,0.716353,0.0,-0.04444,0.66145,0.0,-0.037145,0.605095,0.0,-0.026948,0.544644,0.0,-0.01179,0.47766,0.0,0.008474,0.404704,0.0,0.0228,0.32451,0.0,0.029029,0.238294,0.0,0.039342,0.15162,0.0,0.032394,0.075525,0.0,0.0,0.0,0.0
Female,Age7079,731_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020351,0.957958,0.0,-0.040207,0.910789,0.0,-0.058408,0.85741,0.0,-0.069657,0.807966,0.0,-0.074796,0.756239,0.0,-0.073762,0.70495,0.0,-0.074708,0.652367,0.0,-0.06707,0.597277,0.0,-0.059633,0.535026,0.0,-0.030717,0.476425,0.0,-0.01261,0.421532,0.0,0.009639,0.341247,0.0,0.018191,0.254422,0.0,0.033368,0.170612,0.0,0.030799,0.085848,0.0,0.0,0.0,0.0
Female,Age7079,743_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020189,0.960261,0.0,-0.040004,0.915623,0.0,-0.058354,0.865029,0.0,-0.072494,0.818218,0.0,-0.073986,0.765979,0.0,-0.072607,0.71178,0.0,-0.059163,0.655405,0.0,-0.05725,0.596446,0.0,-0.047202,0.533446,0.0,-0.032104,0.465416,0.0,-0.016725,0.39071,0.0,0.000389,0.315337,0.0,0.023042,0.241704,0.0,0.035583,0.162036,0.0,0.03127,0.081225,0.0,0.0,0.0,0.0
Female,Age7079,800_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.010493,0.956945,0.0,-0.019508,0.909236,0.0,-0.025749,0.856099,0.0,-0.029305,0.808388,0.0,-0.024564,0.757668,0.0,-0.016343,0.70676,0.0,-0.004408,0.650468,0.0,0.002079,0.589892,0.0,0.012176,0.525513,0.0,0.02529,0.457728,0.0,0.040176,0.385484,0.0,0.052409,0.313856,0.0,0.034952,0.238557,0.0,0.043403,0.159113,0.0,0.035094,0.079091,0.0,0.0,0.0,0.0
Female,Age7079,810_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.026,0.964584,0.0,-0.052415,0.924345,0.0,-0.078361,0.87808,0.0,-0.098542,0.828765,0.0,-0.108365,0.775436,0.0,-0.110249,0.720668,0.0,-0.10203,0.666621,0.0,-0.08987,0.611054,0.0,-0.069807,0.55172,0.0,-0.04182,0.487719,0.0,-0.015029,0.417349,0.0,0.013064,0.339635,0.0,0.030102,0.249567,0.0,0.041,0.158285,0.0,0.033783,0.078849,0.0,0.0,0.0,0.0
Female,Age7079,823_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.018203,0.961603,0.0,-0.035918,0.918547,0.0,-0.052082,0.869854,0.0,-0.06179,0.815288,0.0,-0.061553,0.759856,0.0,-0.05883,0.704133,0.0,-0.053162,0.647945,0.0,-0.043108,0.587831,0.0,-0.027253,0.525056,0.0,-0.01048,0.454819,0.0,0.007262,0.385105,0.0,0.026238,0.314799,0.0,0.030536,0.235847,0.0,0.040156,0.152967,0.0,0.032924,0.07616,0.0,0.0,0.0,0.0
Female,Age7079,868_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.0,1.0,0.0,-0.01289,0.958793,0.0,-0.02463,0.912968,0.0,-0.034015,0.861692,0.0,-0.036842,0.812566,0.0,-0.039907,0.762314,0.0,-0.035496,0.710201,0.0,-0.032127,0.655136,0.0,-0.027012,0.595677,0.0,-0.011097,0.535849,0.0,0.004344,0.469541,0.0,0.025056,0.399437,0.0,0.041444,0.320915,0.0,0.042657,0.236718,0.0,0.04827,0.153266,0.0,0.037157,0.075673,0.0,0.0,0.0,0.0
Female,Age7079,952_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.015265,0.960113,0.0,-0.029683,0.915599,0.0,-0.042109,0.865553,0.0,-0.052648,0.817825,0.0,-0.05606,0.765955,0.0,-0.060235,0.711426,0.0,-0.054934,0.660265,0.0,-0.053944,0.604214,0.0,-0.038406,0.543671,0.0,-0.022382,0.484332,0.0,-0.004425,0.410275,0.0,0.011282,0.329537,0.0,0.017094,0.244246,0.0,0.032165,0.155659,0.0,0.028992,0.078188,0.0,0.0,0.0,0.0
Female,Age80plus,216_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020609,0.961549,0.0,-0.040949,0.918295,0.0,-0.059988,0.869187,0.0,-0.072594,0.819162,0.0,-0.075506,0.766488,0.0,-0.069102,0.713753,0.0,-0.061367,0.657309,0.0,-0.05393,0.597114,0.0,-0.045693,0.531087,0.0,-0.03562,0.460008,0.0,-0.015334,0.390762,0.0,0.000484,0.315242,0.0,0.017543,0.24088,0.0,0.03193,0.15919,0.0,0.02915,0.080038,0.0,0.0,0.0,0.0
Female,Age80plus,240_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.020366,0.96115,0.0,-0.040421,0.917476,0.0,-0.05911,0.867924,0.0,-0.073501,0.812937,0.0,-0.070757,0.758797,0.0,-0.062023,0.695297,0.0,-0.051159,0.632027,0.0,-0.03921,0.568949,0.0,-0.02668,0.505983,0.0,-0.013889,0.443069,0.0,0.003304,0.381025,0.0,0.026388,0.307765,0.0,0.041067,0.235555,0.0,0.047293,0.156247,0.0,0.036887,0.077297,0.0,0.0,0.0,0.0
Female,Age80plus,247_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.021107,0.963065,0.0,-0.042084,0.92144,0.0,-0.061945,0.87407,0.0,-0.074291,0.825525,0.0,-0.078392,0.775663,0.0,-0.075316,0.721259,0.0,-0.066065,0.666327,0.0,-0.053349,0.607111,0.0,-0.034059,0.546934,0.0,-0.014331,0.479645,0.0,0.001088,0.406131,0.0,0.017317,0.326133,0.0,0.027429,0.240923,0.0,0.038532,0.153572,0.0,0.032131,0.0766,0.0,0.0,0.0,0.0
Female,Age80plus,282_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,0.0,1.0,0.0,-0.023653,0.962734,0.0,-0.047393,0.920604,0.0,-0.070257,0.872467,0.0,-0.080238,0.821474,0.0,-0.081431,0.769512,0.0,-0.076875,0.714335,0.0,-0.070323,0.655265,0.0,-0.063694,0.593563,0.0,-0.050215,0.531073,0.0,-0.026565,0.46462,0.0,-0.001243,0.399244,0.0,0.021149,0.330519,0.0,0.024205,0.246057,0.0,0.03685,0.160085,0.0,0.031771,0.080113,0.0,0.0,0.0,0.0
